UNITID,EFFYDLEV,XEYDETOT,EFYDETOT,XEYDEEXC,EFYDEEXC,XEYDESOM,EFYDESOM,XEYDENON,EFYDENON
455901,2,R,220,A,,A,,R,220
455901,3,R,220,A,,A,,R,220
455910,1,R,104,A,,A,,R,104
455910,2,R,104,A,,A,,R,104
455910,3,R,104,A,,A,,R,104
455929,1,R,95,A,,A,,R,95
455929,2,R,95,A,,A,,R,95
455929,3,R,95,A,,A,,R,95
455965,1,R,170,A,,A,,R,170
455965,2,R,170,A,,A,,R,170
455965,3,R,170,A,,A,,R,170
455974,1,R,363,R,0,R,40,R,323
455974,2,R,363,R,0,R,40,R,323
455974,3,R,363,R,0,R,40,R,323
455983,1,R,305,R,22,R,276,R,7
455983,2,R,305,R,22,R,276,R,7
455983,3,R,305,R,22,R,276,R,7
455992,1,R,262,R,0,R,262,R,0
455992,12,R,262,R,0,R,262,R,0
456001,1,R,135,A,,A,,R,135
456001,2,R,135,A,,A,,R,135
456001,3,R,135,A,,A,,R,135
456029,1,R,267,A,,A,,R,267
456029,2,R,267,A,,A,,R,267
456029,3,R,267,A,,A,,R,267
456038,1,R,717,R,0,R,0,R,717
456038,2,R,717,R,0,R,0,R,717
456038,3,R,717,R,0,R,0,R,717
456065,1,R,265,A,,A,,R,265
456065,2,R,265,A,,A,,R,265
456065,3,R,265,A,,A,,R,265
456074,1,R,270,A,,A,,R,270
456074,2,R,270,A,,A,,R,270
456074,3,R,270,A,,A,,R,270
456135,1,R,134,A,,A,,R,134
456135,2,R,134,A,,A,,R,134
456135,3,R,134,A,,A,,R,134
456153,1,R,131,R,0,R,111,R,20
456153,2,R,131,R,0,R,111,R,20
456153,3,R,131,R,0,R,111,R,20
456205,1,R,464,R,0,R,183,R,281
456205,2,R,464,R,0,R,183,R,281
456205,3,R,464,R,0,R,183,R,281
456214,1,R,745,R,0,R,20,R,725
456214,2,R,745,R,0,R,20,R,725
456214,3,R,745,R,0,R,20,R,725
456287,1,R,206,A,,A,,R,206
456287,2,R,206,A,,A,,R,206
456287,3,R,206,A,,A,,R,206
456454,1,R,530,R,0,R,227,R,303
456454,2,R,530,R,0,R,227,R,303
456454,3,R,530,R,0,R,227,R,303
456481,1,R,55,R,55,R,0,R,0
456481,2,R,32,R,32,R,0,R,0
456481,3,R,32,R,32,R,0,R,0
456481,12,R,23,R,23,R,0,R,0
456490,1,R,182,R,72,R,100,R,10
456490,2,R,146,R,51,R,86,R,9
456490,3,R,146,R,51,R,86,R,9
456490,12,R,36,R,21,R,14,R,1
456506,1,R,229,R,0,R,149,R,80
456506,2,R,229,R,0,R,149,R,80
456506,3,R,229,R,0,R,149,R,80
456515,1,R,84,R,0,R,47,R,37
456515,2,R,84,R,0,R,47,R,37
456515,3,R,84,R,0,R,47,R,37
456542,1,R,793,R,99,R,0,R,694
456542,2,R,91,A,,A,,R,91
456542,3,R,91,A,,A,,R,91
456542,12,R,702,R,99,R,0,R,603
456551,1,R,133,A,,A,,R,133
456551,2,R,133,A,,A,,R,133
456551,3,R,133,A,,A,,R,133
456579,1,R,533,R,0,R,92,R,441
456579,2,R,533,R,0,R,92,R,441
456579,3,R,533,R,0,R,92,R,441
456588,1,R,53,A,,A,,R,53
456588,2,R,53,A,,A,,R,53
456588,3,R,53,A,,A,,R,53
456597,1,R,424,A,,A,,R,424
456597,2,R,424,A,,A,,R,424
456597,3,R,424,A,,A,,R,424
456621,1,R,454,R,454,Z,0,R,0
456621,2,R,431,R,431,Z,0,R,0
456621,3,R,431,R,431,Z,0,R,0
456621,12,R,23,R,23,Z,0,R,0
456825,1,R,361,A,,A,,R,361
456825,2,R,361,A,,A,,R,361
456825,3,R,361,A,,A,,R,361
456852,1,R,736,R,0,R,35,R,701
456852,2,R,736,R,0,R,35,R,701
456852,3,R,736,R,0,R,35,R,701
456922,1,R,600,R,0,R,12,R,588
456922,2,R,600,R,0,R,12,R,588
456922,3,R,600,R,0,R,12,R,588
456931,1,R,724,R,0,R,2,R,722
456931,2,R,724,R,0,R,2,R,722
456931,3,R,724,R,0,R,2,R,722
456959,1,R,618,R,23,R,254,R,341
456959,2,R,618,R,23,R,254,R,341
456959,3,R,598,R,22,R,254,R,322
456959,11,R,20,R,1,R,0,R,19
456968,1,R,1362,A,,A,,R,1362
456968,2,R,1362,A,,A,,R,1362
456968,3,R,1362,A,,A,,R,1362
456977,1,R,273,R,0,R,255,R,18
456977,2,R,273,R,0,R,255,R,18
456977,3,R,273,R,0,R,255,R,18
457031,1,R,113,A,,A,,R,113
457031,2,R,113,A,,A,,R,113
457031,3,R,113,A,,A,,R,113
457077,1,R,948,A,,A,,R,948
457077,2,R,948,A,,A,,R,948
457077,3,R,948,A,,A,,R,948
457086,1,R,262,R,0,R,4,R,258
457086,2,R,260,R,0,R,2,R,258
457086,3,R,260,R,0,R,2,R,258
457086,12,R,2,R,0,R,2,R,0
457101,1,R,556,R,0,R,325,R,231
457101,2,R,556,R,0,R,325,R,231
457101,3,R,556,R,0,R,325,R,231
457110,1,R,707,R,0,R,341,R,366
457110,2,R,707,R,0,R,341,R,366
457110,3,R,707,R,0,R,341,R,366
457129,1,R,1237,R,61,R,969,R,207
457129,2,R,1237,R,61,R,969,R,207
457129,3,R,1237,R,61,R,969,R,207
457192,1,R,79,A,,A,,R,79
457192,2,R,79,A,,A,,R,79
457192,3,R,79,A,,A,,R,79
457208,1,R,140,A,,A,,R,140
457208,2,R,140,A,,A,,R,140
457208,3,R,140,A,,A,,R,140
457226,1,R,80,R,44,R,2,R,34
457226,2,R,69,R,33,R,2,R,34
457226,3,R,69,R,33,R,2,R,34
457226,12,R,11,R,11,Z,0,R,0
457253,1,R,142,A,,A,,R,142
457253,2,R,142,A,,A,,R,142
457253,3,R,142,A,,A,,R,142
457271,1,R,82,R,82,A,,A,
457271,12,R,82,R,82,A,,A,
457299,1,R,722,R,12,R,272,R,438
457299,2,R,713,R,12,R,272,R,429
457299,3,R,713,R,12,R,272,R,429
457299,12,R,9,R,0,R,0,R,9
457314,1,R,231,A,,A,,R,231
457314,2,R,231,A,,A,,R,231
457314,3,R,231,A,,A,,R,231
457323,1,R,484,A,,A,,R,484
457323,2,R,484,A,,A,,R,484
457323,3,R,484,A,,A,,R,484
457332,1,R,87,A,,A,,R,87
457332,2,R,87,A,,A,,R,87
457332,3,R,87,A,,A,,R,87
457341,1,R,262,A,,A,,R,262
457341,2,R,262,A,,A,,R,262
457341,3,R,262,A,,A,,R,262
457350,1,R,73,A,,A,,R,73
457350,2,R,73,A,,A,,R,73
457350,3,R,73,A,,A,,R,73
457378,1,R,258,A,,A,,R,258
457378,2,R,258,A,,A,,R,258
457378,3,R,221,A,,A,,R,221
457378,11,R,37,A,,A,,R,37
457387,1,R,651,A,,A,,R,651
457387,2,R,651,A,,A,,R,651
457387,3,R,387,A,,A,,R,387
457387,11,R,264,A,,A,,R,264
457396,1,R,153,A,,A,,R,153
457396,2,R,153,A,,A,,R,153
457396,3,R,153,A,,A,,R,153
457402,1,R,582,R,6,R,277,R,299
457402,2,R,558,R,4,R,264,R,290
457402,3,R,544,R,2,R,260,R,282
457402,11,R,14,R,2,R,4,R,8
457402,12,R,24,R,2,R,13,R,9
457411,1,R,530,A,,A,,R,530
457411,2,R,530,A,,A,,R,530
457411,3,R,530,A,,A,,R,530
457420,1,R,333,A,,A,,R,333
457420,2,R,333,A,,A,,R,333
457420,3,R,333,A,,A,,R,333
457439,1,R,209,A,,A,,R,209
457439,2,R,209,A,,A,,R,209
457439,3,R,209,A,,A,,R,209
457448,1,R,106,A,,A,,R,106
457448,2,R,106,A,,A,,R,106
457448,3,R,106,A,,A,,R,106
457466,1,R,45,A,,A,,R,45
457466,2,R,45,A,,A,,R,45
457466,3,R,45,A,,A,,R,45
457475,1,R,164,A,,A,,R,164
457475,2,R,164,A,,A,,R,164
457475,3,R,164,A,,A,,R,164
457484,1,R,178,R,45,R,99,R,34
457484,2,R,128,R,34,R,68,R,26
457484,3,R,128,R,34,R,68,R,26
457484,12,R,50,R,11,R,31,R,8
457493,1,R,92,A,,A,,R,92
457493,2,R,92,A,,A,,R,92
457493,3,R,92,A,,A,,R,92
457527,1,R,284,R,0,R,18,R,266
457527,2,R,284,R,0,R,18,R,266
457527,3,R,284,R,0,R,18,R,266
457536,1,R,1190,R,0,R,1162,R,28
457536,2,R,1190,R,0,R,1162,R,28
457536,3,R,1190,R,0,R,1162,R,28
457545,1,R,104,A,,A,,R,104
457545,2,R,104,A,,A,,R,104
457545,3,R,104,A,,A,,R,104
457563,1,R,401,A,,A,,R,401
457563,2,R,401,A,,A,,R,401
457563,3,R,401,A,,A,,R,401
457572,1,R,210,A,,A,,R,210
457572,2,R,210,A,,A,,R,210
457572,3,R,210,A,,A,,R,210
457581,1,R,287,A,,A,,R,287
457581,2,R,287,A,,A,,R,287
457581,3,R,287,A,,A,,R,287
457606,1,R,151,A,,A,,R,151
457606,2,R,151,A,,A,,R,151
457606,3,R,151,A,,A,,R,151
457615,1,R,40,A,,A,,R,40
457615,2,R,40,A,,A,,R,40
457615,3,R,40,A,,A,,R,40
457624,1,R,40,A,,A,,R,40
457624,2,R,40,A,,A,,R,40
457624,3,R,40,A,,A,,R,40
457633,1,R,448,R,0,R,442,R,6
457633,2,R,448,R,0,R,442,R,6
457633,3,R,448,R,0,R,442,R,6
457642,1,R,91,A,,A,,R,91
457642,2,R,91,A,,A,,R,91
457642,3,R,91,A,,A,,R,91
457679,1,R,27,A,,A,,R,27
457679,2,R,27,A,,A,,R,27
457679,3,R,27,A,,A,,R,27
457697,1,R,422,R,422,A,,A,
457697,2,R,348,R,348,A,,A,
457697,3,R,348,R,348,A,,A,
457697,12,R,74,R,74,A,,A,
457749,1,R,265,A,,A,,R,265
457749,2,R,265,A,,A,,R,265
457749,3,R,265,A,,A,,R,265
457767,1,R,311,A,,A,,R,311
457767,2,R,311,A,,A,,R,311
457767,3,R,311,A,,A,,R,311
457776,1,R,226,A,,A,,R,226
457776,2,R,226,A,,A,,R,226
457776,3,R,226,A,,A,,R,226
457785,1,R,181,A,,A,,R,181
457785,2,R,181,A,,A,,R,181
457785,3,R,181,A,,A,,R,181
457794,1,R,210,A,,A,,R,210
457794,2,R,210,A,,A,,R,210
457794,3,R,210,A,,A,,R,210
457800,1,R,524,A,,A,,R,524
457800,2,R,524,A,,A,,R,524
457800,3,R,524,A,,A,,R,524
457819,1,R,1046,R,7,R,2,R,1037
457819,2,R,1046,R,7,R,2,R,1037
457819,3,R,1046,R,7,R,2,R,1037
457837,1,R,252,A,,A,,R,252
457837,2,R,252,A,,A,,R,252
457837,3,R,252,A,,A,,R,252
457855,1,R,121,A,,A,,R,121
457855,2,R,121,A,,A,,R,121
457855,3,R,121,A,,A,,R,121
457873,1,R,349,A,,A,,R,349
457873,2,R,349,A,,A,,R,349
457873,3,R,349,A,,A,,R,349
457916,1,R,196,A,,A,,R,196
457916,2,R,196,A,,A,,R,196
457916,3,R,196,A,,A,,R,196
457925,1,R,13,A,,A,,R,13
457925,2,R,13,A,,A,,R,13
457925,3,R,13,A,,A,,R,13
457943,1,R,60,A,,A,,R,60
457943,2,R,60,A,,A,,R,60
457943,3,R,60,A,,A,,R,60
457952,1,R,249,A,,A,,R,249
457952,2,R,249,A,,A,,R,249
457952,3,R,249,A,,A,,R,249
457989,1,R,45,A,,A,,R,45
457989,2,R,45,A,,A,,R,45
457989,3,R,45,A,,A,,R,45
458007,1,R,112,A,,A,,R,112
458007,2,R,112,A,,A,,R,112
458007,3,R,112,A,,A,,R,112
458043,1,R,147,A,,A,,R,147
458043,2,R,147,A,,A,,R,147
458043,3,R,147,A,,A,,R,147
458061,1,R,92,A,,A,,R,92
458061,2,R,92,A,,A,,R,92
458061,3,R,92,A,,A,,R,92
458070,1,R,456,A,,A,,R,456
458070,2,R,456,A,,A,,R,456
458070,3,R,456,A,,A,,R,456
458098,1,R,245,A,,A,,R,245
458098,2,R,245,A,,A,,R,245
458098,3,R,245,A,,A,,R,245
458104,1,R,322,A,,A,,R,322
458104,2,R,322,A,,A,,R,322
458104,3,R,322,A,,A,,R,322
458113,1,R,136,R,116,R,20,R,0
458113,2,R,136,R,116,R,20,R,0
458113,3,R,128,R,112,R,16,R,0
458113,11,R,8,R,4,R,4,R,0
458122,1,R,41,A,,A,,R,41
458122,2,R,41,A,,A,,R,41
458122,3,R,41,A,,A,,R,41
458131,1,R,426,A,,A,,R,426
458131,2,R,426,A,,A,,R,426
458131,3,R,426,A,,A,,R,426
458140,1,R,67,A,,A,,R,67
458140,2,R,67,A,,A,,R,67
458140,3,R,67,A,,A,,R,67
458168,1,R,117,A,,A,,R,117
458168,2,R,117,A,,A,,R,117
458168,3,R,117,A,,A,,R,117
458210,1,R,6841,R,2818,R,3793,R,230
458210,2,R,4423,R,500,R,3693,R,230
458210,3,R,4405,R,482,R,3693,R,230
458210,11,R,18,R,18,Z,0,R,0
458210,12,R,2418,R,2318,R,100,R,0
458229,1,R,3644,R,82,R,3429,R,133
458229,2,R,3644,R,82,R,3429,R,133
458229,3,R,3644,R,82,R,3429,R,133
458274,1,R,208,A,,A,,R,208
458274,2,R,208,A,,A,,R,208
458274,3,R,208,A,,A,,R,208
458405,1,R,411,R,0,R,165,R,246
458405,2,R,411,R,0,R,165,R,246
458405,3,R,411,R,0,R,165,R,246
458423,1,R,140,A,,A,,R,140
458423,2,R,140,A,,A,,R,140
458423,3,R,140,A,,A,,R,140
458441,1,R,410,R,0,R,283,R,127
458441,2,R,410,R,0,R,283,R,127
458441,3,R,410,R,0,R,283,R,127
458681,1,R,475,R,0,R,384,R,91
458681,2,R,475,R,0,R,384,R,91
458681,3,R,475,R,0,R,384,R,91
458803,1,R,348,A,,A,,R,348
458803,2,R,348,A,,A,,R,348
458803,3,R,348,A,,A,,R,348
458812,1,R,209,A,,A,,R,209
458812,2,R,209,A,,A,,R,209
458812,3,R,209,A,,A,,R,209
458821,1,R,95,A,,A,,R,95
458821,2,R,95,A,,A,,R,95
458821,3,R,95,A,,A,,R,95
458830,1,R,292,A,,A,,R,292
458830,2,R,292,A,,A,,R,292
458830,3,R,292,A,,A,,R,292
458858,1,R,303,A,,A,,R,303
458858,2,R,303,A,,A,,R,303
458858,3,R,303,A,,A,,R,303
458867,1,R,398,A,,A,,R,398
458867,2,R,398,A,,A,,R,398
458867,3,R,398,A,,A,,R,398
458885,1,R,1250,R,1250,Z,0,R,0
458885,2,R,1189,R,1189,Z,0,R,0
458885,3,R,1189,R,1189,Z,0,R,0
458885,12,R,61,R,61,Z,0,R,0
458919,1,R,7707,R,7646,R,60,R,1
458919,2,R,6919,R,6869,R,49,R,1
458919,3,R,6917,R,6867,R,49,R,1
458919,11,R,2,R,2,Z,0,R,0
458919,12,R,788,R,777,R,11,R,0
458955,1,R,1407,R,1407,Z,0,R,0
458955,2,R,1305,R,1305,Z,0,R,0
458955,3,R,1305,R,1305,Z,0,R,0
458955,12,R,102,R,102,Z,0,R,0
458964,1,R,3299,R,3292,R,7,R,0
458964,2,R,2952,R,2947,R,5,R,0
458964,3,R,2952,R,2947,R,5,R,0
458964,12,R,347,R,345,R,2,R,0
458973,1,R,4227,R,4186,R,41,R,0
458973,2,R,3955,R,3917,R,38,R,0
458973,3,R,3955,R,3917,R,38,R,0
458973,12,R,272,R,269,R,3,R,0
459019,1,R,144,A,,A,,R,144
459019,2,R,144,A,,A,,R,144
459019,3,R,144,A,,A,,R,144
459046,1,R,132,A,,A,,R,132
459046,2,R,132,A,,A,,R,132
459046,3,R,132,A,,A,,R,132
459055,1,R,118,A,,A,,R,118
459055,2,R,118,A,,A,,R,118
459055,3,R,118,A,,A,,R,118
459064,1,R,119,A,,A,,R,119
459064,2,R,119,A,,A,,R,119
459064,3,R,119,A,,A,,R,119
459116,1,R,239,A,,A,,R,239
459116,2,R,239,A,,A,,R,239
459116,3,R,239,A,,A,,R,239
459170,1,R,472,A,,A,,R,472
459170,2,R,472,A,,A,,R,472
459170,3,R,472,A,,A,,R,472
459198,1,R,331,A,,A,,R,331
459198,2,R,331,A,,A,,R,331
459198,3,R,331,A,,A,,R,331
459204,1,R,7204,R,1021,R,4606,R,1577
459204,2,R,7204,R,1021,R,4606,R,1577
459204,3,R,7038,R,855,R,4606,R,1577
459204,11,R,166,R,166,Z,0,R,0
459213,1,R,4667,R,484,R,1831,R,2352
459213,2,R,4644,R,461,R,1831,R,2352
459213,3,R,4644,R,461,R,1831,R,2352
459213,12,R,23,R,23,R,0,R,0
459231,1,R,348,A,,A,,R,348
459231,2,R,348,A,,A,,R,348
459231,3,R,348,A,,A,,R,348
459259,1,R,683,R,242,R,112,R,329
459259,2,R,534,R,230,R,111,R,193
459259,3,R,457,R,229,R,111,R,117
459259,11,R,77,R,1,Z,0,R,76
459259,12,R,149,R,12,R,1,R,136
459268,1,R,461,R,194,R,167,R,100
459268,2,R,414,R,173,R,162,R,79
459268,3,R,414,R,173,R,162,R,79
459268,12,R,47,R,21,R,5,R,21
459277,1,R,515,A,,A,,R,515
459277,2,R,515,A,,A,,R,515
459277,3,R,515,A,,A,,R,515
459286,1,R,284,A,,A,,R,284
459286,2,R,284,A,,A,,R,284
459286,3,R,284,A,,A,,R,284
459295,1,R,102,A,,A,,R,102
459295,2,R,102,A,,A,,R,102
459295,3,R,102,A,,A,,R,102
459301,1,R,205,A,,A,,R,205
459301,2,R,205,A,,A,,R,205
459301,3,R,205,A,,A,,R,205
459329,1,R,588,A,,A,,R,588
459329,2,R,588,A,,A,,R,588
459329,3,R,348,A,,A,,R,348
459329,11,R,240,A,,A,,R,240
459347,1,R,168,A,,A,,R,168
459347,2,R,168,A,,A,,R,168
459347,3,R,168,A,,A,,R,168
459374,1,R,231,A,,A,,R,231
459374,2,R,231,A,,A,,R,231
459374,3,R,231,A,,A,,R,231
459392,1,R,279,A,,A,,R,279
459392,2,R,279,A,,A,,R,279
459392,3,R,279,A,,A,,R,279
459408,1,R,66,A,,A,,R,66
459408,2,R,66,A,,A,,R,66
459408,3,R,66,A,,A,,R,66
459426,1,R,349,A,,A,,R,349
459426,2,R,349,A,,A,,R,349
459426,3,R,349,A,,A,,R,349
459514,1,R,115,R,45,R,70,R,0
459514,2,R,115,R,45,R,70,R,0
459514,3,R,35,R,0,R,35,R,0
459514,11,R,80,R,45,R,35,R,0
459523,1,R,101,A,,A,,R,101
459523,2,R,101,A,,A,,R,101
459523,3,R,101,A,,A,,R,101
459532,1,R,135,A,,A,,R,135
459532,2,R,135,A,,A,,R,135
459532,3,R,135,A,,A,,R,135
459541,1,R,32,A,,A,,R,32
459541,2,R,32,A,,A,,R,32
459541,3,R,32,A,,A,,R,32
459550,1,R,201,A,,A,,R,201
459550,2,R,201,A,,A,,R,201
459550,3,R,201,A,,A,,R,201
459578,1,R,166,A,,A,,R,166
459578,2,R,166,A,,A,,R,166
459578,3,R,166,A,,A,,R,166
459727,1,R,3187,R,3134,R,30,R,23
459727,2,R,627,R,574,R,30,R,23
459727,3,R,565,R,513,R,30,R,22
459727,11,R,62,R,61,R,0,R,1
459727,12,R,2560,R,2560,R,0,R,0
459736,1,R,1208,R,102,R,411,R,695
459736,12,R,1208,R,102,R,411,R,695
459745,1,R,673,R,65,R,579,R,29
459745,12,R,673,R,65,R,579,R,29
459824,1,R,1968,R,703,R,864,R,401
459824,2,R,33,R,32,R,0,R,1
459824,3,R,33,R,32,R,0,R,1
459824,12,R,1935,R,671,R,864,R,400
459842,1,R,911,R,333,R,550,R,28
459842,2,R,908,R,330,R,550,R,28
459842,3,R,903,R,326,R,549,R,28
459842,11,R,5,R,4,R,1,R,0
459842,12,R,3,R,3,Z,0,R,0
459851,1,R,708,R,334,R,343,R,31
459851,2,R,699,R,325,R,343,R,31
459851,3,R,694,R,320,R,343,R,31
459851,11,R,5,R,5,Z,0,R,0
459851,12,R,9,R,9,Z,0,R,0
459949,1,R,8715,R,1613,R,5036,R,2066
459949,2,R,7687,R,1192,R,4701,R,1794
459949,3,R,7112,R,1151,R,4638,R,1323
459949,11,R,575,R,41,R,63,R,471
459949,12,R,1028,R,421,R,335,R,272
459958,1,R,638,A,,A,,R,638
459958,2,R,638,A,,A,,R,638
459958,3,R,638,A,,A,,R,638
459967,1,R,1073,R,9,R,421,R,643
459967,2,R,1073,R,9,R,421,R,643
459967,3,R,1073,R,9,R,421,R,643
459985,1,R,837,R,22,R,418,R,397
459985,2,R,837,R,22,R,418,R,397
459985,3,R,837,R,22,R,418,R,397
459994,1,R,18620,R,18615,R,5,R,0
459994,2,R,14931,R,14926,R,5,R,0
459994,3,R,14924,R,14919,R,5,R,0
459994,11,R,7,R,7,Z,0,R,0
459994,12,R,3689,R,3689,Z,0,R,0
460011,1,R,336,A,,A,,R,336
460011,2,R,336,A,,A,,R,336
460011,3,R,336,A,,A,,R,336
460020,1,R,847,R,0,R,662,R,185
460020,2,R,847,R,0,R,662,R,185
460020,3,R,847,R,0,R,662,R,185
460093,1,R,70,R,0,R,38,R,32
460093,2,R,70,R,0,R,38,R,32
460093,3,R,70,R,0,R,38,R,32
460109,1,R,236,R,0,R,158,R,78
460109,2,R,236,R,0,R,158,R,78
460109,3,R,236,R,0,R,158,R,78
460118,1,R,153,R,0,R,86,R,67
460118,2,R,153,R,0,R,86,R,67
460118,3,R,153,R,0,R,86,R,67
460127,1,R,149,R,0,R,80,R,69
460127,2,R,149,R,0,R,80,R,69
460127,3,R,149,R,0,R,80,R,69
460136,1,R,1778,R,0,R,0,R,1778
460136,2,R,1778,R,0,R,0,R,1778
460136,3,R,1778,R,0,R,0,R,1778
460145,1,R,198,R,0,R,198,R,0
460145,2,R,198,R,0,R,198,R,0
460145,3,R,198,R,0,R,198,R,0
460172,1,R,1124,A,,A,,R,1124
460172,2,R,1124,A,,A,,R,1124
460172,3,R,1124,A,,A,,R,1124
460181,1,R,666,Z,0,R,607,R,59
460181,2,R,666,Z,0,R,607,R,59
460181,3,R,666,Z,0,R,607,R,59
460190,1,R,692,Z,0,R,692,R,0
460190,2,R,692,Z,0,R,692,R,0
460190,3,R,692,Z,0,R,692,R,0
460206,1,R,572,Z,0,R,572,R,0
460206,2,R,572,Z,0,R,572,R,0
460206,3,R,572,Z,0,R,572,R,0
460349,1,R,3765,R,3765,A,,A,
460349,2,R,2943,R,2943,A,,A,
460349,3,R,2922,R,2922,A,,A,
460349,11,R,21,R,21,A,,A,
460349,12,R,822,R,822,A,,A,
460394,1,R,17166,R,7518,R,4386,R,5262
460394,2,R,17166,R,7518,R,4386,R,5262
460394,3,R,14805,R,6224,R,4018,R,4563
460394,11,R,2361,R,1294,R,368,R,699
460464,1,R,17336,R,9112,R,4778,R,3446
460464,2,R,17336,R,9112,R,4778,R,3446
460464,3,R,13517,R,6404,R,4201,R,2912
460464,11,R,3819,R,2708,R,577,R,534
460482,1,R,462,R,0,R,303,R,159
460482,2,R,462,R,0,R,303,R,159
460482,3,R,462,R,0,R,303,R,159
460534,1,R,694,A,,A,,R,694
460534,2,R,694,A,,A,,R,694
460534,3,R,694,A,,A,,R,694
460543,1,R,2293,A,,A,,R,2293
460543,2,R,2293,A,,A,,R,2293
460543,3,R,2293,A,,A,,R,2293
460677,1,R,652,R,0,R,264,R,388
460677,2,R,652,R,0,R,264,R,388
460677,3,R,652,R,0,R,264,R,388
460701,1,R,369,A,,A,,R,369
460701,2,R,369,A,,A,,R,369
460701,3,R,369,A,,A,,R,369
460756,1,R,444,R,193,R,229,R,22
460756,2,R,444,R,193,R,229,R,22
460756,3,R,444,R,193,R,229,R,22
460765,1,R,67,A,,A,,R,67
460765,2,R,67,A,,A,,R,67
460765,3,R,67,A,,A,,R,67
460808,1,R,16,A,,A,,R,16
460808,2,R,16,A,,A,,R,16
460808,3,R,16,A,,A,,R,16
460817,1,R,342,R,0,R,162,R,180
460817,2,R,342,R,0,R,162,R,180
460817,3,R,342,R,0,R,162,R,180
460826,1,R,826,R,0,R,430,R,396
460826,2,R,826,R,0,R,430,R,396
460826,3,R,826,R,0,R,430,R,396
460835,1,R,234,R,0,R,126,R,108
460835,2,R,234,R,0,R,126,R,108
460835,3,R,234,R,0,R,126,R,108
460862,1,R,271,A,,A,,R,271
460862,2,R,271,A,,A,,R,271
460862,3,R,271,A,,A,,R,271
460871,1,R,875,R,30,R,689,R,156
460871,2,R,875,R,30,R,689,R,156
460871,3,R,875,R,30,R,689,R,156
460914,1,R,719,A,,A,,R,719
460914,2,R,719,A,,A,,R,719
460914,3,R,719,A,,A,,R,719
460932,1,R,141,A,,A,,R,141
460932,2,R,141,A,,A,,R,141
460932,3,R,141,A,,A,,R,141
460969,1,R,684,A,,A,,R,684
460969,2,R,684,A,,A,,R,684
460969,3,R,684,A,,A,,R,684
460978,1,R,556,A,,A,,R,556
460978,2,R,556,A,,A,,R,556
460978,3,R,556,A,,A,,R,556
460987,1,R,162,A,,A,,R,162
460987,2,R,162,A,,A,,R,162
460987,3,R,162,A,,A,,R,162
460996,1,R,208,A,,A,,R,208
460996,2,R,208,A,,A,,R,208
460996,3,R,208,A,,A,,R,208
461014,1,R,1645,R,0,R,1261,R,384
461014,2,R,1645,R,0,R,1261,R,384
461014,3,R,1645,R,0,R,1261,R,384
461023,1,R,618,R,618,A,,A,
461023,2,R,545,R,545,A,,A,
461023,3,R,543,R,543,A,,A,
461023,11,R,2,R,2,A,,A,
461023,12,R,73,R,73,A,,A,
461032,1,R,260,R,98,R,124,R,38
461032,2,R,173,R,69,R,81,R,23
461032,3,R,173,R,69,R,81,R,23
461032,12,R,87,R,29,R,43,R,15
461087,1,R,1486,A,,A,,R,1486
461087,2,R,1486,A,,A,,R,1486
461087,3,R,1486,A,,A,,R,1486
461111,1,R,60,A,,A,,R,60
461111,2,R,60,A,,A,,R,60
461111,3,R,60,A,,A,,R,60
461120,1,R,97,R,85,R,12,R,0
461120,12,R,97,R,85,R,12,R,0
461139,1,R,94,A,,A,,R,94
461139,12,R,94,A,,A,,R,94
461148,1,R,1557,R,11,R,0,R,1546
461148,2,R,1206,A,,A,,R,1206
461148,3,R,1206,A,,A,,R,1206
461148,12,R,351,R,11,Z,0,R,340
461175,1,R,205,A,,A,,R,205
461175,2,R,205,A,,A,,R,205
461175,3,R,205,A,,A,,R,205
461193,1,R,355,A,,A,,R,355
461193,2,R,355,A,,A,,R,355
461193,3,R,355,A,,A,,R,355
461218,1,R,1202,R,989,R,140,R,73
461218,2,R,1202,R,989,R,140,R,73
461218,3,R,1202,R,989,R,140,R,73
461245,1,R,159,A,,A,,R,159
461245,2,R,159,A,,A,,R,159
461245,3,R,145,A,,A,,R,145
461245,11,R,14,A,,A,,R,14
461254,1,R,79,A,,A,,R,79
461254,2,R,79,A,,A,,R,79
461254,3,R,79,A,,A,,R,79
461263,1,R,393,A,,A,,R,393
461263,2,R,393,A,,A,,R,393
461263,3,R,393,A,,A,,R,393
461272,1,R,115,A,,A,,R,115
461272,2,R,115,A,,A,,R,115
461272,3,R,115,A,,A,,R,115
461281,1,R,140,R,0,R,137,R,3
461281,2,R,128,R,0,R,125,R,3
461281,3,R,113,R,0,R,110,R,3
461281,11,R,15,R,0,R,15,R,0
461281,12,R,12,R,0,R,12,R,0
461306,1,R,183,A,,A,,R,183
461306,2,R,183,A,,A,,R,183
461306,3,R,183,A,,A,,R,183
461315,1,R,267,R,11,R,156,R,100
461315,2,R,267,R,11,R,156,R,100
461315,3,R,185,R,11,R,156,R,18
461315,11,R,82,R,0,R,0,R,82
461324,1,R,1261,R,47,R,1211,R,3
461324,2,R,1261,R,47,R,1211,R,3
461324,3,R,1261,R,47,R,1211,R,3
461333,1,R,43,A,,A,,R,43
461333,2,R,43,A,,A,,R,43
461333,3,R,43,A,,A,,R,43
461342,1,R,168,A,,A,,R,168
461342,2,R,168,A,,A,,R,168
